# Initial abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 5.69404E-01
 he   2  11.219923  0.289923 -0.444600 -0.438726 3.75205E-01
 li   3   3.993917  0.733917 -0.000605  0.005268 3.86634E-08
 be   4   0.000000 -1.300000  0.000000  0.000000 0.00000E+00
  b   5   0.000000 -2.790000  0.000000  0.000000 0.00000E+00
  c   6   9.204515  0.734515 -0.000008  0.005866 1.08656E-02
  n   7   8.604527  0.734527  0.000004  0.005877 3.18296E-03
  o   8   9.458649  0.728649 -0.005874  0.000000 2.59837E-02
  f   9   5.194516  0.774516  0.039993  0.045866 1.67952E-06
 ne  10   8.704520  0.734520 -0.000002  0.005871 5.77301E-03
 na  11   7.044536  0.734536  0.000013  0.005887 1.43891E-04
 mg  12   8.374519  0.734519 -0.000003  0.005870 3.25218E-03
 al  13   7.204525  0.734525  0.000002  0.005876 2.44095E-04
 si  14   8.284525  0.734525  0.000002  0.005876 3.05475E-03
  p  15   6.204525  0.734525  0.000002  0.005876 2.80209E-05
  s  16   7.894436  0.734436 -0.000087  0.005787 1.42046E-03
 fe  26   8.274523  0.734523  0.000000  0.005874 5.93563E-03
 co  27   5.604521  0.734521 -0.000002  0.005872 1.33918E-05
 ni  28   6.930487  0.730487 -0.004035  0.001838 2.82510E-04
#[ls/Fe]_Bisterzo =   0.0000, [hs/Fe]_Bisterzo =   0.0000
#[hs/ls]_Bisterzo =   0.0000, [Pb/hs]_Bisterzo =   0.0000
#[ls/Fe]_Thiswork =   0.0000, [hs/Fe]_Thiswork =   0.0000
#[hs/ls]_Thiswork =   0.0000, [Pb/hs]_Thiswork =   0.0000
# He/H =  0.0000E+00, C/O =  5.5702E-01, c12/c13 = 8.93984E+01
# N/O =  1.3992E-01, n14/n15 = 4.34988E+02
# o16/o17 = 2.63212E+03, o16/o18 = 5.00000E+02
# mg24/mg25 =  7.8990E+00, mg24/mg26 =  7.1744E+00 al26/al27 =  0.0000E+00
# si28/si29 =  1.9693E+01, si28/si30 =  2.9875E+01
# cl36/cl35 =  2.3094E-02, cl37/cl35 =  3.0735E-03
#
# During TP-AGB
#  TP   Mass     Mcore    Menv    log L
#  1 6.493580 0.925774 5.567800 4.468480
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 5.07025E-01
 he   2  11.336073  0.406073 -0.328450 -0.322577 4.36543E-01
 li   3  -1.167259 -4.427259 -5.161782 -5.155909 2.37537E-13
 be   4   3.183889  1.883889  0.000000  0.000000 6.92276E-09
  b   5   0.000000 -2.790000  0.000000  0.000000 9.17758E-25
  c   6   8.872244  0.402244 -0.332279 -0.326406 4.50185E-03
  n   7   9.302348  1.432348  0.697825  0.703699 1.41339E-02
  o   8   9.436164  0.706164 -0.028358  0.000000 2.19698E-02
  f   9   5.018826  0.598825 -0.135697 -0.107339 9.97935E-07
 ne  10   8.749784  0.779784  0.045261  0.073619 5.70523E-03
 na  11   7.285927  0.975927  0.241404  0.269763 2.23375E-04
 mg  12   8.424002  0.784002  0.049479  0.077837 3.24538E-03
 al  13   7.271296  0.801296  0.066773  0.095131 2.53477E-04
 si  14   8.335092  0.785091  0.050569  0.078927 3.05598E-03
  p  15   6.255395  0.785395  0.050872  0.079231 2.80518E-05
  s  16   7.944986  0.784986  0.050464  0.078822 1.42097E-03
 fe  26   8.325082  0.785082  0.000000  0.078918 5.93792E-03
 co  27   5.657369  0.787369  0.002287  0.081204 1.34678E-05
 ni  28   6.980946  0.780946 -0.004136  0.074781 2.82553E-04
#[ls/Fe]_Bisterzo =   0.0000, [hs/Fe]_Bisterzo =   0.0000
#[hs/ls]_Bisterzo =   0.0000, [Pb/hs]_Bisterzo =   0.0000
#[ls/Fe]_Thiswork =   0.0000, [hs/Fe]_Thiswork =   0.0000
#[hs/ls]_Thiswork =   0.0000, [Pb/hs]_Thiswork =   0.0000
# He/H =  0.0000E+00, C/O =  2.7295E-01, c12/c13 = 1.64643E+01
# N/O =  7.3483E-01, n14/n15 = 5.61635E+03
# o16/o17 = 5.29248E+02, o16/o18 = 9.85950E+02
# mg24/mg25 =  8.3002E+00, mg24/mg26 =  6.8975E+00 al26/al27 =  1.5654E-02
# si28/si29 =  1.9695E+01, si28/si30 =  2.9866E+01
# cl36/cl35 =  2.3175E-02, cl37/cl35 =  3.0973E-03
#
#  TP   Mass     Mcore    Menv    log L
#  2 6.490660 0.926488 5.564180 4.477880
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 5.07025E-01
 he   2  11.336073  0.406073 -0.379009 -0.300092 4.36543E-01
 li   3  -1.099404 -4.359405 -5.144486 -5.065569 2.77707E-13
 be   4   3.314047  2.014047  0.000000  0.000000 9.34192E-09
  b   5   0.000000 -2.790000  0.000000  0.000000 8.34270E-25
  c   6   8.872252  0.402252 -0.382830 -0.303912 4.50194E-03
  n   7   9.302345  1.432345  0.647264  0.726181 1.41338E-02
  o   8   9.436164  0.706164 -0.078918  0.000000 2.19697E-02
  f   9   5.018834  0.598834 -0.186248 -0.107330 9.97954E-07
 ne  10   8.749784  0.779784 -0.005298  0.073619 5.70523E-03
 na  11   7.285927  0.975927  0.190845  0.269763 2.23375E-04
 mg  12   8.424003  0.784003 -0.001079  0.077838 3.24539E-03
 al  13   7.271285  0.801285  0.016203  0.095121 2.53471E-04
 si  14   8.335093  0.785092  0.000010  0.078928 3.05598E-03
  p  15   6.255395  0.785395  0.000313  0.079231 2.80518E-05
  s  16   7.944987  0.784987 -0.000095  0.078823 1.42097E-03
 fe  26   8.325082  0.785082  0.000000  0.078918 5.93792E-03
 co  27   5.657369  0.787369  0.002287  0.081204 1.34678E-05
 ni  28   6.980946  0.780946 -0.004136  0.074781 2.82553E-04
#[ls/Fe]_Bisterzo =   0.0000, [hs/Fe]_Bisterzo =   0.0000
#[hs/ls]_Bisterzo =   0.0000, [Pb/hs]_Bisterzo =   0.0000
#[ls/Fe]_Thiswork =   0.0000, [hs/Fe]_Thiswork =   0.0000
#[hs/ls]_Thiswork =   0.0000, [Pb/hs]_Thiswork =   0.0000
# He/H =  0.0000E+00, C/O =  2.7295E-01, c12/c13 = 1.64057E+01
# N/O =  7.3482E-01, n14/n15 = 6.40400E+03
# o16/o17 = 5.29307E+02, o16/o18 = 9.86954E+02
# mg24/mg25 =  8.3002E+00, mg24/mg26 =  6.8974E+00 al26/al27 =  1.5630E-02
# si28/si29 =  1.9695E+01, si28/si30 =  2.9866E+01
# cl36/cl35 =  2.3175E-02, cl37/cl35 =  3.0973E-03
#
#  TP   Mass     Mcore    Menv    log L
#  3 6.486050 0.927229 5.558820 4.489300
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 5.07024E-01
 he   2  11.336073  0.406073 -0.379009 -0.300092 4.36543E-01
 li   3  -0.912913 -4.172914 -4.957995 -4.879078 4.26655E-13
 be   4   3.531188  2.231188  0.000000  0.000000 1.54020E-08
  b   5   0.000000 -2.790000  0.000000  0.000000 8.78005E-25
  c   6   8.872260  0.402260 -0.382822 -0.303905 4.50202E-03
  n   7   9.302345  1.432345  0.647264  0.726181 1.41338E-02
  o   8   9.436162  0.706162 -0.078919  0.000000 2.19696E-02
  f   9   5.018889  0.598889 -0.186193 -0.107273 9.98081E-07
 ne  10   8.749784  0.779784 -0.005298  0.073621 5.70523E-03
 na  11   7.285927  0.975927  0.190845  0.269764 2.23375E-04
 mg  12   8.424004  0.784004 -0.001078  0.077841 3.24539E-03
 al  13   7.271275  0.801275  0.016193  0.095112 2.53464E-04
 si  14   8.335093  0.785092  0.000010  0.078930 3.05598E-03
  p  15   6.255395  0.785395  0.000313  0.079233 2.80518E-05
  s  16   7.944987  0.784987 -0.000095  0.078825 1.42097E-03
 fe  26   8.325082  0.785082  0.000000  0.078919 5.93792E-03
 co  27   5.657369  0.787369  0.002287  0.081206 1.34678E-05
 ni  28   6.980946  0.780946 -0.004136  0.074784 2.82553E-04
#[ls/Fe]_Bisterzo =   0.0000, [hs/Fe]_Bisterzo =   0.0000
#[hs/ls]_Bisterzo =   0.0000, [Pb/hs]_Bisterzo =   0.0000
#[ls/Fe]_Thiswork =   0.0000, [hs/Fe]_Thiswork =   0.0000
#[hs/ls]_Thiswork =   0.0000, [Pb/hs]_Thiswork =   0.0000
# He/H =  0.0000E+00, C/O =  2.7296E-01, c12/c13 = 1.62421E+01
# N/O =  7.3482E-01, n14/n15 = 8.78774E+03
# o16/o17 = 5.29492E+02, o16/o18 = 9.90716E+02
# mg24/mg25 =  8.3002E+00, mg24/mg26 =  6.8973E+00 al26/al27 =  1.5605E-02
# si28/si29 =  1.9695E+01, si28/si30 =  2.9866E+01
# cl36/cl35 =  2.3175E-02, cl37/cl35 =  3.0973E-03
#
#  TP   Mass     Mcore    Menv    log L
#  4 6.478550 0.927996 5.550550 4.497400
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 5.07024E-01
 he   2  11.336074  0.406074 -0.379008 -0.300089 4.36543E-01
 li   3  -0.728443 -3.988443 -4.773525 -4.694606 6.52450E-13
 be   4   3.759798  2.459798  0.000000  0.000000 2.60728E-08
  b   5   0.000000 -2.790000  0.000000  0.000000 9.12228E-25
  c   6   8.872223  0.402223 -0.382859 -0.303940 4.50164E-03
  n   7   9.302367  1.432367  0.647285  0.726205 1.41345E-02
  o   8   9.436157  0.706158 -0.078924  0.000000 2.19694E-02
  f   9   5.019106  0.599106 -0.185976 -0.107052 9.98577E-07
 ne  10   8.749784  0.779785 -0.005297  0.073627 5.70523E-03
 na  11   7.285928  0.975928  0.190846  0.269770 2.23375E-04
 mg  12   8.424005  0.784005 -0.001077  0.077847 3.24540E-03
 al  13   7.271264  0.801264  0.016182  0.095107 2.53458E-04
 si  14   8.335093  0.785092  0.000010  0.078935 3.05598E-03
  p  15   6.255395  0.785396  0.000314  0.079238 2.80518E-05
  s  16   7.944987  0.784987 -0.000094  0.078830 1.42097E-03
 fe  26   8.325083  0.785083  0.000000  0.078925 5.93792E-03
 co  27   5.657369  0.787369  0.002286  0.081212 1.34678E-05
 ni  28   6.980947  0.780947 -0.004136  0.074789 2.82553E-04
#[ls/Fe]_Bisterzo =   0.0000, [hs/Fe]_Bisterzo =   0.0000
#[hs/ls]_Bisterzo =   0.0000, [Pb/hs]_Bisterzo =   0.0000
#[ls/Fe]_Thiswork =   0.0000, [hs/Fe]_Thiswork =   0.0000
#[hs/ls]_Thiswork =   0.0000, [Pb/hs]_Thiswork =   0.0000
# He/H =  0.0000E+00, C/O =  2.7294E-01, c12/c13 = 1.59170E+01
# N/O =  7.3487E-01, n14/n15 = 1.39798E+04
# o16/o17 = 5.29873E+02, o16/o18 = 1.00077E+03
# mg24/mg25 =  8.3002E+00, mg24/mg26 =  6.8972E+00 al26/al27 =  1.5581E-02
# si28/si29 =  1.9695E+01, si28/si30 =  2.9866E+01
# cl36/cl35 =  2.3175E-02, cl37/cl35 =  3.0973E-03
#
#  TP   Mass     Mcore    Menv    log L
#  5 6.466230 0.928783 5.537450 4.513030
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 5.07032E-01
 he   2  11.336058  0.406057 -0.379025 -0.300100 4.36534E-01
 li   3   0.179680 -3.080320 -3.865403 -3.786478 5.28052E-12
 be   4   3.963189  2.663189  0.000000  0.000000 4.16471E-08
  b   5   0.000000 -2.790000  0.000000  0.000000 5.51996E-24
  c   6   8.872190  0.402189 -0.382894 -0.303968 4.50136E-03
  n   7   9.302370  1.432370  0.647287  0.726213 1.41348E-02
  o   8   9.436150  0.706150 -0.078933  0.000000 2.19693E-02
  f   9   5.019831  0.599831 -0.185252 -0.106319 1.00026E-06
 ne  10   8.749778  0.779778 -0.005305  0.073628 5.70524E-03
 na  11   7.285898  0.975898  0.190815  0.269748 2.23363E-04
 mg  12   8.423998  0.783998 -0.001085  0.077848 3.24541E-03
 al  13   7.271244  0.801244  0.016161  0.095094 2.53450E-04
 si  14   8.335085  0.785085  0.000002  0.078935 3.05598E-03
  p  15   6.255388  0.785388  0.000306  0.079238 2.80518E-05
  s  16   7.944980  0.784980 -0.000103  0.078830 1.42097E-03
 fe  26   8.325075  0.785075  0.000000  0.078925 5.93792E-03
 co  27   5.657362  0.787362  0.002286  0.081212 1.34678E-05
 ni  28   6.980939  0.780939 -0.004136  0.074789 2.82553E-04
#[ls/Fe]_Bisterzo =   0.0000, [hs/Fe]_Bisterzo =   0.0000
#[hs/ls]_Bisterzo =   0.0000, [Pb/hs]_Bisterzo =   0.0000
#[ls/Fe]_Thiswork =   0.0000, [hs/Fe]_Thiswork =   0.0000
#[hs/ls]_Thiswork =   0.0000, [Pb/hs]_Thiswork =   0.0000
# He/H =  0.0000E+00, C/O =  2.7292E-01, c12/c13 = 1.53774E+01
# N/O =  7.3489E-01, n14/n15 = 2.19059E+04
# o16/o17 = 5.30602E+02, o16/o18 = 1.02459E+03
# mg24/mg25 =  8.3002E+00, mg24/mg26 =  6.8971E+00 al26/al27 =  1.5554E-02
# si28/si29 =  1.9695E+01, si28/si30 =  2.9866E+01
# cl36/cl35 =  2.3175E-02, cl37/cl35 =  3.0973E-03
#
#  TP   Mass     Mcore    Menv    log L
#  6 6.445180 0.929588 5.515600 4.514740
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 5.07122E-01
 he   2  11.335892  0.405891 -0.379184 -0.300259 4.36445E-01
 li   3   0.170138 -3.089862 -3.874937 -3.796012 5.16669E-12
 be   4   4.116572  2.816572  0.000000  0.000000 5.92988E-08
  b   5   0.000000 -2.790000  0.000000  0.000000 1.49555E-23
  c   6   8.872814  0.402814 -0.382261 -0.303336 4.50865E-03
  n   7   9.301899  1.431899  0.646824  0.725749 1.41220E-02
  o   8   9.436170  0.706170 -0.078905  0.000000 2.19743E-02
  f   9   5.021552  0.601552 -0.183523 -0.104618 1.00441E-06
 ne  10   8.749708  0.779708 -0.005367  0.073538 5.70534E-03
 na  11   7.285595  0.975595  0.190520  0.269425 2.23248E-04
 mg  12   8.423923  0.783924 -0.001152  0.077754 3.24542E-03
 al  13   7.271132  0.801132  0.016057  0.094962 2.53430E-04
 si  14   8.335008  0.785007 -0.000068  0.078837 3.05598E-03
  p  15   6.255311  0.785311  0.000236  0.079141 2.80517E-05
  s  16   7.944902  0.784903 -0.000173  0.078732 1.42097E-03
 fe  26   8.324998  0.784998  0.000000  0.078828 5.93792E-03
 co  27   5.657280  0.787281  0.002283  0.081110 1.34676E-05
 ni  28   6.980862  0.780862 -0.004136  0.074692 2.82553E-04
#[ls/Fe]_Bisterzo =   0.0000, [hs/Fe]_Bisterzo =   0.0000
#[hs/ls]_Bisterzo =   0.0000, [Pb/hs]_Bisterzo =   0.0000
#[ls/Fe]_Thiswork =   0.0000, [hs/Fe]_Thiswork =   0.0000
#[hs/ls]_Thiswork =   0.0000, [Pb/hs]_Thiswork =   0.0000
# He/H =  0.0000E+00, C/O =  2.7330E-01, c12/c13 = 1.47070E+01
# N/O =  7.3406E-01, n14/n15 = 2.81964E+04
# o16/o17 = 5.32226E+02, o16/o18 = 1.06566E+03
# mg24/mg25 =  8.2996E+00, mg24/mg26 =  6.8974E+00 al26/al27 =  1.5508E-02
# si28/si29 =  1.9695E+01, si28/si30 =  2.9866E+01
# cl36/cl35 =  2.3174E-02, cl37/cl35 =  3.0972E-03
#
#  TP   Mass     Mcore    Menv    log L
#  7 6.409890 0.930407 5.479480 4.521660
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 5.07120E-01
 he   2  11.335895  0.405894 -0.379104 -0.300276 4.36445E-01
 li   3  -0.242784 -3.502784 -4.287782 -4.208954 1.99659E-12
 be   4   4.235936  2.935936  0.000000  0.000000 7.80561E-08
  b   5   0.000000 -2.790000  0.000000  0.000000 1.03915E-23
  c   6   8.872500  0.402500 -0.382498 -0.303670 4.50536E-03
  n   7   9.302062  1.432062  0.647064  0.725892 1.41272E-02
  o   8   9.436140  0.706141 -0.078857  0.000000 2.19727E-02
  f   9   5.023902  0.603902 -0.181096 -0.102238 1.00986E-06
 ne  10   8.749710  0.779710 -0.005288  0.073570 5.70534E-03
 na  11   7.285599  0.975599  0.190601  0.269459 2.23248E-04
 mg  12   8.423926  0.783926 -0.001071  0.077786 3.24543E-03
 al  13   7.271125  0.801125  0.016127  0.094985 2.53425E-04
 si  14   8.335011  0.785010  0.000012  0.078870 3.05598E-03
  p  15   6.255312  0.785313  0.000315  0.079172 2.80517E-05
  s  16   7.944905  0.784905 -0.000093  0.078764 1.42097E-03
 fe  26   8.325000  0.785000  0.000000  0.078859 5.93792E-03
 co  27   5.657283  0.787283  0.002283  0.081142 1.34676E-05
 ni  28   6.980864  0.780864 -0.004136  0.074724 2.82553E-04
#[ls/Fe]_Bisterzo =   0.0000, [hs/Fe]_Bisterzo =   0.0000
#[hs/ls]_Bisterzo =   0.0000, [Pb/hs]_Bisterzo =   0.0000
#[ls/Fe]_Thiswork =   0.0000, [hs/Fe]_Thiswork =   0.0000
#[hs/ls]_Thiswork =   0.0000, [Pb/hs]_Thiswork =   0.0000
# He/H =  0.0000E+00, C/O =  2.7312E-01, c12/c13 = 1.38266E+01
# N/O =  7.3438E-01, n14/n15 = 3.07847E+04
# o16/o17 = 5.33387E+02, o16/o18 = 1.14044E+03
# mg24/mg25 =  8.2996E+00, mg24/mg26 =  6.8973E+00 al26/al27 =  1.5485E-02
# si28/si29 =  1.9695E+01, si28/si30 =  2.9866E+01
# cl36/cl35 =  2.3174E-02, cl37/cl35 =  3.0972E-03
#
#  TP   Mass     Mcore    Menv    log L
#  8 6.365960 0.931240 5.434720 4.529120
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 5.07117E-01
 he   2  11.335898  0.405898 -0.379102 -0.300242 4.36447E-01
 li   3  -0.189712 -3.449712 -4.234712 -4.155852 2.25610E-12
 be   4   4.322703  3.022703  0.000000  0.000000 9.53173E-08
  b   5   0.000000 -2.790000  0.000000  0.000000 8.87628E-24
  c   6   8.872066  0.402065 -0.382935 -0.304075 4.50082E-03
  n   7   9.302284  1.432284  0.647285  0.726144 1.41344E-02
  o   8   9.436100  0.706100 -0.078899  0.000000 2.19705E-02
  f   9   5.027205  0.607204 -0.177795 -0.098896 1.01756E-06
 ne  10   8.749713  0.779713 -0.005287  0.073613 5.70534E-03
 na  11   7.285604  0.975604  0.190604  0.269503 2.23249E-04
 mg  12   8.423929  0.783929 -0.001070  0.077829 3.24543E-03
 al  13   7.271119  0.801119  0.016119  0.095018 2.53420E-04
 si  14   8.335012  0.785012  0.000012  0.078912 3.05598E-03
