  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      g      1   8.4472702E-07  8.4472702E-07  0.0000000E+00  2.0598074E-07  0.0000000E+00  0.0000000E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.5147774E-01  2.0213782E+00  2.1728560E+00  4.9289886E-01  5.2987440E-01 -3.1415127E-02
      d      2   1.7163393E-17  1.7163393E-17  0.0000000E+00  4.1851727E-18  0.0000000E+00  0.0000000E+00
    he3      3   6.7679339E-05  6.7679339E-05  0.0000000E+00  1.6503131E-05  0.0000000E+00  0.0000000E+00
    he4      4   1.4920402E-01  1.7890954E+00  1.6398914E+00  4.3625833E-01  3.9990524E-01  3.7786646E-02
    li7      7  -1.8645119E-07  8.6469993E-11  1.8653766E-07  2.1085100E-11  4.5489223E-08 -3.3339329E+00
    be7      7   1.7500233E-10  1.7500233E-10  0.0000000E+00  4.2673087E-11  0.0000000E+00  0.0000000E+00
     b8      8   1.4048872E-26  1.4048872E-26  0.0000000E+00  3.4257185E-27  0.0000000E+00  0.0000000E+00
    c12     12  -2.0093433E-02  3.1265507E-02  5.1358940E-02  7.6238740E-03  1.2524432E-02 -2.1558234E-01
    c13     13   1.0850011E-03  1.7073707E-03  6.2236956E-04  4.1633033E-04  1.5177154E-04  4.3824770E-01
    c14     14   6.4235274E-16  6.4235274E-16  0.0000000E+00  1.5663320E-16  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.9844651E-02  4.5029390E-02  1.5184739E-02  1.0980100E-02  3.7029626E-03  4.7205696E-01
    n15     15  -2.0041447E-05  1.7360377E-05  3.7401824E-05  4.2332058E-06  9.1208390E-06 -3.3336540E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -8.6957149E-03  1.1532272E-01  1.2401843E-01  2.8120634E-02  3.0243235E-02 -3.1603140E-02
    o17     17   1.5800685E-04  2.0806905E-04  5.0062196E-05  5.0736174E-05  1.2208207E-05  6.1866581E-01
    o18     18  -8.7896574E-05  1.9114490E-04  2.7904147E-04  4.6609338E-05  6.8047277E-05 -1.6433782E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19  -7.8001546E-07  7.2556164E-06  8.0356318E-06  1.7692310E-06  1.9595756E-06 -4.4377490E-02
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -7.5113715E-06  2.5432535E-02  2.5440047E-02  6.2015448E-03  6.2038302E-03 -1.6001881E-04
   ne21     21   8.8372825E-06  7.2869919E-05  6.4032636E-05  1.7768817E-05  1.5615050E-05  5.6115132E-02
   ne22     22  -2.6746827E-04  1.7902183E-03  2.0576866E-03  4.3653215E-04  5.0178911E-04 -6.0505002E-02
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   7.5303688E-14  7.5303688E-14  0.0000000E+00  1.8362274E-14  0.0000000E+00  0.0000000E+00
   na23     23   2.7936083E-04  9.6803530E-04  6.8867447E-04  2.3604860E-04  1.6794071E-04  1.4784544E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.4349778E-07  1.2135504E-02  1.2135360E-02  2.9591572E-03  2.9593387E-03 -2.6635659E-05
   mg25     25  -4.3313047E-05  1.5570160E-03  1.6003290E-03  3.7966739E-04  3.9025753E-04 -1.1947984E-02
   mg26     26   4.4191786E-05  1.8766310E-03  1.8324392E-03  4.5760327E-04  4.4686010E-04  1.0317538E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   5.4466338E-07  5.4466338E-07  0.0000000E+00  1.3281233E-07  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   6.1875668E-07  1.1691459E-03  1.1685272E-03  2.8508801E-04  2.8495797E-04  1.9813501E-04
