  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      g      1   5.0341268E-07  5.0341268E-07  0.0000000E+00  1.8565837E-07  0.0000000E+00  0.0000000E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.7056872E-02  1.4304343E+00  1.4474912E+00  5.2754355E-01  5.3387350E-01 -5.1800429E-03
      d      2   1.2923318E-17  1.2923318E-17  0.0000000E+00  4.7661141E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.0726409E-04  1.0726409E-04  0.0000000E+00  3.9558949E-05  0.0000000E+00  0.0000000E+00
    he4      4   1.5131187E-02  1.0885515E+00  1.0734203E+00  4.0145732E-01  3.9590615E-01  6.0471361E-03
    li7      7  -1.0170375E-07  2.1631169E-08  1.2333492E-07  7.9775657E-09  4.5489220E-08 -7.5603810E-01
    be7      7   5.6089195E-11  5.6089195E-11  0.0000000E+00  2.0685670E-11  0.0000000E+00  0.0000000E+00
     b8      8   4.4775447E-28  4.4775447E-28  0.0000000E+00  1.6513165E-28  0.0000000E+00  0.0000000E+00
    c12     12  -1.2079464E-02  2.1878026E-02  3.3957490E-02  8.0686063E-03  1.2524431E-02 -1.9095949E-01
    c13     13   7.7139814E-04  1.1828963E-03  4.1149815E-04  4.3625163E-04  1.5177153E-04  4.5854675E-01
    c14     14   2.4355941E-25  2.4355941E-25  0.0000000E+00  8.9824602E-26  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.4274288E-02  2.4314131E-02  1.0039843E-02  8.9670408E-03  3.7029626E-03  3.8409982E-01
    n15     15  -1.2531803E-05  1.2197525E-05  2.4729328E-05  4.4984419E-06  9.1208380E-06 -3.0697262E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.2337455E-03  8.0764734E-02  8.1998479E-02  2.9785998E-02  3.0243234E-02 -6.6160670E-03
    o17     17   1.4374588E-04  1.7684599E-04  3.3100111E-05  6.5220721E-05  1.2208207E-05  7.2773373E-01
    o18     18  -4.9889043E-05  1.3460753E-04  1.8449657E-04  4.9643198E-05  6.8047274E-05 -1.3695098E-01
