  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      g      1   1.0106934E-06  1.0106934E-06  0.0000000E+00  1.8193318E-07  0.0000000E+00  0.0000000E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.5891977E-01  2.9512997E+00  3.3102195E+00  5.3125839E-01  5.9589910E-01 -4.9866928E-02
      d      2   2.1138722E-17  2.1138722E-17  0.0000000E+00  3.8051451E-18  0.0000000E+00  0.0000000E+00
    he3      3   4.3960199E-05  4.3960199E-05  0.0000000E+00  7.9131998E-06  0.0000000E+00  0.0000000E+00
    he4      4   3.4930608E-01  2.3154433E+00  1.9661373E+00  4.1679897E-01  3.5394010E-01  7.0996871E-02
    li7      7  -1.8049355E-07  1.3399454E-11  1.8050695E-07  2.4120127E-12  3.2494501E-08 -4.1294303E+00
    be7      7   5.8521798E-07  5.8521798E-07  0.0000000E+00  1.0534408E-07  0.0000000E+00  0.0000000E+00
     b8      8   5.8193172E-23  5.8193172E-23  0.0000000E+00  1.0475253E-23  0.0000000E+00  0.0000000E+00
    c12     12  -3.1520507E-02  1.8178017E-02  4.9698524E-02  3.2721936E-03  8.9466290E-03 -4.3682044E-01
    c13     13   3.9948320E-03  4.5970806E-03  6.0224860E-04  8.2751258E-04  1.0841559E-04  8.8268286E-01
    c14     14   1.1087692E-07  1.1087692E-07  0.0000000E+00  1.9958764E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   5.1629783E-02  6.6323605E-02  1.4693822E-02  1.1938798E-02  2.6451524E-03  6.5450990E-01
    n15     15  -3.5030322E-05  1.1623155E-06  3.6192638E-05  2.0922642E-07  6.5153264E-06 -1.4933196E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.5475310E-02  1.0453365E-01  1.2000896E-01  1.8816922E-02  2.1603773E-02 -5.9981012E-02
    o17     17   1.3223059E-04  1.8067429E-04  4.8443704E-05  3.2522869E-05  8.7207387E-06  5.7163558E-01
    o18     18  -2.6750334E-04  2.5168283E-06  2.7002017E-04  4.5304994E-07  4.8608491E-05 -2.0305661E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19  -5.1830411E-07  7.2575390E-06  7.7758431E-06  1.3064171E-06  1.3997917E-06 -2.9981565E-02
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -1.3072035E-05  2.4604507E-02  2.4617579E-02  4.4290150E-03  4.4316074E-03 -2.5412701E-04
   ne21     21  -4.1112976E-06  5.7851189E-05  6.1962486E-05  1.0413693E-05  1.1154363E-05 -2.9840002E-02
   ne22     22   5.8647805E-04  2.5776403E-03  1.9911623E-03  4.6399660E-04  3.5844505E-04  1.1209221E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   3.8806112E-10  3.8806112E-10  0.0000000E+00  6.9854215E-11  0.0000000E+00  0.0000000E+00
   na23     23   3.9228208E-04  1.0586919E-03  6.6640985E-04  1.9057331E-04  1.1996577E-04  2.0100474E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -3.9641716E-05  1.1703388E-02  1.1743029E-02  2.1067067E-03  2.1139567E-03 -1.4920102E-03
   mg25     25  -1.7710638E-05  1.5308805E-03  1.5485911E-03  2.7557116E-04  2.7877428E-04 -5.0189323E-03
   mg26     26   1.4999480E-04  1.9231919E-03  1.7731972E-03  3.4619048E-04  3.1920741E-04  3.5242154E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   3.9612003E-06  3.9612003E-06  0.0000000E+00  7.1304885E-07  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.6760993E-05  1.1575102E-03  1.1307492E-03  2.0836141E-04  2.0355521E-04  1.0135082E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   8.2469780E-06  1.3010857E-02  1.3002610E-02  2.3420621E-03  2.3407039E-03  2.5191276E-04
   si29     29   1.8650995E-06  6.8571273E-04  6.8384763E-04  1.2343397E-04  1.2310488E-04  1.1594120E-03
   si30     30   4.1705229E-06  4.7049735E-04  4.6632683E-04  8.4693419E-05  8.3947224E-05  3.8433275E-03
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   6.2306585E-12  6.2306585E-12  0.0000000E+00  1.1215701E-12  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   5.9501509E-07  1.3042176E-04  1.2982675E-04  2.3476998E-05  2.3371152E-05  1.9624345E-03
    p32     32   1.5870731E-15  1.5870731E-15  0.0000000E+00  2.8568631E-16  0.0000000E+00  0.0000000E+00
    p33     33   6.7896394E-29  6.7896394E-29  0.0000000E+00  1.2221913E-29  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -1.6039071E-06  6.2293532E-03  6.2309571E-03  1.1213352E-03  1.1216844E-03 -1.3525950E-04
    s33     33   3.3900433E-07  5.1782238E-05  5.1443234E-05  9.3212316E-06  9.2607082E-06  2.8291028E-03
    s34     34   2.8932461E-07  2.9946949E-04  2.9918017E-04  5.3906988E-05  5.3857816E-05  3.9633144E-04
    s35     35   1.3103805E-08  1.3103805E-08  0.0000000E+00  2.3587934E-09  0.0000000E+00  0.0000000E+00
   fe54     54  -4.6488892E-06  1.5483973E-03  1.5530461E-03  2.7872433E-04  2.7957626E-04 -1.3254206E-03
   fe55     55   2.1280381E-06  2.1280381E-06  0.0000000E+00  3.8306448E-07  0.0000000E+00  0.0000000E+00
   fe56     56  -2.4489383E-05  2.5257594E-02  2.5282083E-02  4.5465760E-03  4.5512301E-03 -4.4433500E-04
   fe57     57   1.2809283E-05  6.0711177E-04  5.9430249E-04  1.0928515E-04  1.0698515E-04  9.2376512E-03
   fe58     58   1.7568148E-05  9.8046796E-05  8.0478648E-05  1.7649235E-05  1.4487605E-05  8.5729283E-02
   fe59     59   1.2326860E-27  1.2326860E-27  0.0000000E+00  2.2189369E-28  0.0000000E+00  0.0000000E+00
   fe60     60   6.9627010E-07  6.9627010E-07  0.0000000E+00  1.2533438E-07  0.0000000E+00  0.0000000E+00
   fe61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   3.7350174E-06  6.5800589E-05  6.2065572E-05  1.1844651E-05  1.1172920E-05  2.5355568E-02
   co60     60   3.7568294E-10  3.7568294E-10  0.0000000E+00  6.7626039E-11  0.0000000E+00  0.0000000E+00
   co61     61   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni58     58  -2.3850475E-06  8.8565050E-04  8.8803554E-04  1.5942442E-04  1.5986238E-04 -1.1914321E-03
   ni59     59   3.0231149E-07  3.0231149E-07  0.0000000E+00  5.4418572E-08  0.0000000E+00  0.0000000E+00
   ni60     60   1.0383508E-06  3.5490736E-04  3.5386901E-04  6.3886264E-05  6.3702792E-05  1.2490221E-03
   ni61     61   5.4900515E-05  7.0539658E-05  1.5639143E-05  1.2697722E-05  2.8153272E-06  6.5419695E-01
   ni62     62  -5.0679724E-05  2.4200401E-10  5.0679966E-05  4.3562726E-11  9.1233062E-06 -5.3210372E+00
