  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      g      1   1.3363643E-06  1.3363643E-06  0.0000000E+00  2.6559430E-07  0.0000000E+00  0.0000000E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.0058422E-01  2.0734659E+00  2.3740501E+00  4.1208877E-01  4.7185620E-01 -5.8818882E-02
      d      2   1.5192332E-17  1.5192332E-17  0.0000000E+00  3.0193839E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.2294711E-05  2.2294711E-05  0.0000000E+00  4.4309388E-06  0.0000000E+00  0.0000000E+00
    he4      4   2.9480783E-01  2.4978451E+00  2.2030372E+00  4.9643156E-01  4.3786640E-01  5.4517765E-02
    li7      7  -2.9422751E-07  1.3911218E-11  2.9424142E-07  2.7647702E-12  5.8482185E-08 -4.3253645E+00
    be7      7   3.6016880E-08  3.6016880E-08  0.0000000E+00  7.1581365E-09  0.0000000E+00  0.0000000E+00
     b8      8   4.3976578E-17  4.3976578E-17  0.0000000E+00  8.7400783E-18  0.0000000E+00  0.0000000E+00
    c12     12  -5.2515978E-02  2.8496769E-02  8.1012747E-02  5.6635601E-03  1.6101752E-02 -4.5378363E-01
    c13     13   1.1162765E-03  2.0979921E-03  9.8171551E-04  4.1696320E-04  1.9512164E-04  3.2979229E-01
    c14     14   6.9730199E-18  6.9730199E-18  0.0000000E+00  1.3858454E-18  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   8.0790834E-02  1.0474299E-01  2.3952157E-02  2.0817034E-02  4.7606299E-03  6.4075444E-01
    n15     15  -4.3320295E-05  1.5676724E-05  5.8997018E-05  3.1156538E-06  1.1725999E-05 -5.7560065E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -2.3577780E-02  1.7204684E-01  1.9562462E-01  3.4193266E-02  3.8881525E-02 -5.5802708E-02
    o17     17   2.2208248E-04  3.0104977E-04  7.8967284E-05  5.9831816E-05  1.5695205E-05  5.8116520E-01
    o18     18  -2.7646785E-04  1.6368757E-04  4.4015542E-04  3.2531912E-05  8.7483438E-05 -4.2961625E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
