  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      g      1   2.7143538E-07  2.7143538E-07  0.0000000E+00  2.0453273E-07  0.0000000E+00  0.0000000E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -5.1897073E-03  6.1831027E-01  6.2349997E-01  4.6591083E-01  4.6985680E-01 -3.6627082E-03
      d      2   4.8140018E-18  4.8140018E-18  0.0000000E+00  3.6274598E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.1540000E-04  1.1540000E-04  0.0000000E+00  8.6956521E-05  0.0000000E+00  0.0000000E+00
    he4      4   3.8988175E-03  5.8760100E-01  5.8370218E-01  4.4277070E-01  4.3986600E-01  2.8584827E-03
    li7      7  -5.9938798E-08  1.7667061E-08  7.7605860E-08  1.3312532E-08  5.8482185E-08 -6.4276292E-01
    be7      7   4.0735540E-15  4.0735540E-15  0.0000000E+00  3.0695155E-15  0.0000000E+00  0.0000000E+00
     b8      8   5.2589927E-31  5.2589927E-31  0.0000000E+00  3.9627705E-31  0.0000000E+00  0.0000000E+00
    c12     12  -7.2843356E-03  1.4082690E-02  2.1367025E-02  1.0611627E-02  1.6101752E-02 -1.8109118E-01
    c13     13   4.9905567E-04  7.5798209E-04  2.5892642E-04  5.7115672E-04  1.9512164E-04  4.6644985E-01
    c14     14   3.0901406E-29  3.0901406E-29  0.0000000E+00  2.3284912E-29  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   8.0027211E-03  1.4320077E-02  6.3173558E-03  1.0790503E-02  4.7606299E-03  3.5537729E-01
    n15     15  -7.5980272E-06  7.9623734E-06  1.5560401E-05  5.9998292E-06  1.1725999E-05 -2.9101096E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.1890334E-04  5.1476880E-02  5.1595783E-02  3.8788999E-02  3.8881525E-02 -1.0347201E-03
    o17     17   1.1195435E-04  1.3278188E-04  2.0827537E-05  1.0005417E-04  1.5695205E-05  8.0446819E-01
    o18     18  -2.9329866E-05  8.6760656E-05  1.1609052E-04  6.5376125E-05  8.7483438E-05 -1.2650666E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19  -2.9921323E-08  3.3131687E-06  3.3430900E-06  2.4965479E-06  2.5192841E-06 -3.9372479E-03
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -1.7754020E-08  1.0583887E-02  1.0583904E-02  7.9751990E-03  7.9758134E-03 -3.3454819E-05
   ne21     21   1.8756255E-08  2.6658458E-05  2.6639702E-05  2.0087754E-05  2.0075134E-05  2.7294047E-04
   ne22     22  -4.3924626E-05  8.1214134E-04  8.5606597E-04  6.1196695E-04  6.4511377E-04 -2.2908340E-02
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   9.7083718E-39  9.7083718E-39  0.0000000E+00  7.3154787E-39  0.0000000E+00  0.0000000E+00
