# Initial abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 5.06887E-01
 he   2  11.316508  0.386508 -0.523434 -0.517560 4.17200E-01
 li   3   4.169337  0.909337 -0.000605  0.005269 5.15478E-08
 be   4   0.000000 -1.300000  0.000000  0.000000 0.00000E+00
  b   5   0.000000 -2.790000  0.000000  0.000000 0.00000E+00
  c   6   9.379934  0.909934 -0.000008  0.005866 1.44865E-02
  n   7   8.779945  0.909945  0.000004  0.005877 4.24366E-03
  o   8   9.634068  0.904068 -0.005874  0.000000 3.46426E-02
  f   9   5.369935  0.949935  0.039993  0.045867 2.23920E-06
 ne  10   8.879940  0.909940 -0.000001  0.005872 7.69682E-03
 na  11   7.219955  0.909955  0.000013  0.005887 1.91842E-04
 mg  12   8.549938  0.909938 -0.000003  0.005870 4.33595E-03
 al  13   7.379944  0.909944  0.000002  0.005876 3.25438E-04
 si  14   8.459945  0.909945  0.000003  0.005877 4.07272E-03
  p  15   6.379944  0.909944  0.000002  0.005876 3.73587E-05
  s  16   8.069856  0.909856 -0.000086  0.005788 1.89381E-03
 fe  26   8.449942  0.909942  0.000000  0.005874 7.91364E-03
 co  27   5.779940  0.909940 -0.000001  0.005872 1.78546E-05
 ni  28   7.105906  0.905907 -0.004035  0.001839 3.76655E-04
#[ls/Fe]_Bisterzo =   0.0000, [hs/Fe]_Bisterzo =   0.0000
#[hs/ls]_Bisterzo =   0.0000, [Pb/hs]_Bisterzo =   0.0000
#[ls/Fe]_Thiswork =   0.0000, [hs/Fe]_Thiswork =   0.0000
#[hs/ls]_Thiswork =   0.0000, [Pb/hs]_Thiswork =   0.0000
# He/H =  0.0000E+00, C/O =  5.5702E-01, c12/c13 = 8.93984E+01
# N/O =  1.3992E-01, n14/n15 = 4.34988E+02
# o16/o17 = 2.63212E+03, o16/o18 = 5.00000E+02
# mg24/mg25 =  7.8990E+00, mg24/mg26 =  7.1744E+00 al26/al27 =  0.0000E+00
# si28/si29 =  1.9693E+01, si28/si30 =  2.9875E+01
# cl36/cl35 =  2.3094E-02, cl37/cl35 =  3.0735E-03
#
# During TP-AGB
#  TP   Mass     Mcore    Menv    log L
#  1 3.669215 0.862956 2.806260 4.373977
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 4.77530E-01
 he   2  11.371099  0.441099 -0.468843 -0.462969 4.45682E-01
 li   3   3.302076  0.042076 -0.867865 -0.861992 6.59232E-09
 be   4  -3.880590 -5.180591  0.000000  0.000000 5.62045E-16
  b   5   0.000000 -2.790000  0.000000  0.000000 8.31664E-33
  c   6   9.212985  0.742985 -0.166957 -0.161083 9.29191E-03
  n   7   9.252787  1.382787  0.472845  0.478719 1.18761E-02
  o   8   9.636837  0.906837 -0.003104  0.000000 3.28451E-02
  f   9   5.361100  0.941100  0.031158  0.034262 2.06704E-06
 ne  10   8.902504  0.932504  0.022563  0.025667 7.63774E-03
 na  11   7.376664  1.066664  0.156722  0.159826 2.59264E-04
 mg  12   8.575837  0.935837  0.025896  0.029000 4.33584E-03
 al  13   7.406109  0.936110  0.026168  0.029272 3.25630E-04
 si  14   8.485860  0.935860  0.025918  0.029022 4.07277E-03
  p  15   6.405860  0.935860  0.025918  0.029023 3.73592E-05
  s  16   8.095772  0.935772  0.025830  0.028934 1.89384E-03
 fe  26   8.475857  0.935857  0.000000  0.029019 7.91374E-03
 co  27   5.805857  0.935857  0.000000  0.029019 1.78548E-05
 ni  28   7.131822  0.931822 -0.004035  0.024985 3.76660E-04
#[ls/Fe]_Bisterzo =   0.0000, [hs/Fe]_Bisterzo =   0.0000
#[hs/ls]_Bisterzo =   0.0000, [Pb/hs]_Bisterzo =   0.0000
#[ls/Fe]_Thiswork =   0.0000, [hs/Fe]_Thiswork =   0.0000
#[hs/ls]_Thiswork =   0.0000, [Pb/hs]_Thiswork =   0.0000
# He/H =  0.0000E+00, C/O =  3.7683E-01, c12/c13 = 1.96152E+01
# N/O =  4.1300E-01, n14/n15 = 2.61169E+03
# o16/o17 = 5.73513E+02, o16/o18 = 6.79708E+02
# mg24/mg25 =  8.0580E+00, mg24/mg26 =  7.0505E+00 al26/al27 =  2.8559E-04
