  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      g      1   1.6320450E-06  1.6320450E-06  0.0000000E+00  2.3670321E-07  0.0000000E+00  0.0000000E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -5.1147825E-01  2.9348382E+00  3.4463165E+00  4.2565349E-01  4.9986460E-01 -6.9796185E-02
      d      2   1.8933876E-17  1.8933876E-17  0.0000000E+00  2.7460697E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.1855672E-05  2.1855672E-05  0.0000000E+00  3.1698316E-06  0.0000000E+00  0.0000000E+00
    he4      4   5.0448418E-01  3.3993910E+00  2.8949068E+00  4.9302977E-01  4.1988640E-01  6.9741336E-02
    li7      7  -3.5840257E-07  1.4371467E-11  3.5841694E-07  2.0843620E-12  5.1985922E-08 -4.3969126E+00
    be7      7   7.3946819E-07  7.3946819E-07  0.0000000E+00  1.0724857E-07  0.0000000E+00  0.0000000E+00
     b8      8   9.1449975E-22  9.1449975E-22  0.0000000E+00  1.3263423E-22  0.0000000E+00  0.0000000E+00
    c12     12  -6.8892842E-02  2.9789187E-02  9.8682029E-02  4.3204669E-03  1.4313152E-02 -5.2020462E-01
    c13     13   8.8389160E-03  1.0034748E-02  1.1958325E-03  1.4553871E-03  1.7344731E-04  9.2381094E-01
    c14     14   1.9548663E-12  1.9548663E-12  0.0000000E+00  2.8352352E-13  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.0113170E-01  1.3030794E-01  2.9176243E-02  1.8899178E-02  4.2318142E-03  6.4991632E-01
    n15     15  -6.8773888E-05  3.0906794E-06  7.1864567E-05  4.4825586E-07  1.0423463E-05 -1.3664861E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -3.4144555E-02  2.0414677E-01  2.3829133E-01  2.9608373E-02  3.4562525E-02 -6.7190915E-02
    o17     17   3.7774838E-04  4.7393882E-04  9.6190442E-05  6.8737591E-05  1.3951765E-05  6.9256517E-01
    o18     18  -5.2702970E-04  9.1258080E-06  5.3615551E-04  1.3235592E-06  7.7765684E-05 -1.7690446E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19  -1.9360262E-06  1.3503789E-05  1.5439815E-05  1.9585184E-06  2.2394394E-06 -5.8211652E-02
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -2.0532093E-05  4.8860448E-02  4.8880980E-02  7.0864622E-03  7.0898514E-03 -2.0765634E-04
   ne21     21  -6.2540212E-05  6.0493296E-05  1.2303351E-04  8.7736292E-06  1.7845168E-05 -3.0834136E-01
   ne22     22  -5.9230515E-04  3.3613724E-03  3.9536776E-03  4.8751576E-04  5.7345385E-04 -7.0509813E-02
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.6174323E-08  1.6174323E-08  0.0000000E+00  2.3458387E-09  0.0000000E+00  0.0000000E+00
   na23     23   8.7824121E-04  2.2014732E-03  1.3232320E-03  3.1929009E-04  1.9192574E-04  2.2105221E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -2.5258557E-06  2.3314583E-02  2.3317109E-02  3.3814243E-03  3.3819869E-03 -7.2243901E-05
   mg25     25  -1.9797024E-04  2.8769319E-03  3.0749022E-03  4.1725506E-04  4.4599350E-04 -2.8926913E-02
   mg26     26   2.0315042E-04  3.7240338E-03  3.5208834E-03  5.4011425E-04  5.1068001E-04  2.4336778E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   1.1953236E-05  1.1953236E-05  0.0000000E+00  1.7336345E-06  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   5.9448708E-06  2.2511749E-03  2.2452300E-03  3.2649856E-04  3.2565523E-04  1.1231999E-03
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   8.8261104E-06  2.5826976E-02  2.5818150E-02  3.7458086E-03  3.7447458E-03  1.2324531E-04
   si29     29   1.9260922E-07  1.3580493E-03  1.3578567E-03  1.9696432E-04  1.9694781E-04  3.6403580E-05
   si30     30   1.0180446E-06  9.2696264E-04  9.2594459E-04  1.3444178E-04  1.3430192E-04  4.5203387E-04
   si31     31   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si32     32   1.8165227E-30  1.8165227E-30  0.0000000E+00  2.6345889E-31  0.0000000E+00  0.0000000E+00
   si33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p29     29   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p30     30   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p31     31   6.2655922E-07  2.5841223E-04  2.5778567E-04  3.7478749E-05  3.7390046E-05  1.0290950E-03
    p32     32   2.4117634E-29  2.4117634E-29  0.0000000E+00  3.4978946E-30  0.0000000E+00  0.0000000E+00
    p33     33   6.8025528E-29  6.8025528E-29  0.0000000E+00  9.8660644E-30  0.0000000E+00  0.0000000E+00
    p34     34   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32   3.3003048E-06  1.2375569E-02  1.2372269E-02  1.7948874E-03  1.7945129E-03  9.0636833E-05
