  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>         
  X0(i)   log10(<X(i)>/X0(i)) 
      g      1   9.0223481E-07  9.0223481E-07  0.0000000E+00  2.8821710E-07  0.0000000E+00  0.0000000E+00
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -9.5292376E-02  1.2846585E+00  1.3799509E+00  4.1038158E-01  4.4085070E-01 -3.1103680E-02
      d      2   8.4725633E-18  8.4725633E-18  0.0000000E+00  2.7065433E-18  0.0000000E+00  0.0000000E+00
    he3      3   4.3832922E-05  4.3832922E-05  0.0000000E+00  1.4002339E-05  0.0000000E+00  0.0000000E+00
    he4      4   9.2584887E-02  1.5288609E+00  1.4362760E+00  4.8839154E-01  4.5884480E-01  2.7102319E-02
    li7      7  -1.9821128E-07  5.1828535E-09  2.0339413E-07  1.6556521E-09  6.4977998E-08 -1.5937972E+00
    be7      7   1.9786566E-08  1.9786566E-08  0.0000000E+00  6.3207788E-09  0.0000000E+00  0.0000000E+00
     b8      8   1.2589703E-18  1.2589703E-18  0.0000000E+00  4.0217553E-19  0.0000000E+00  0.0000000E+00
    c12     12  -2.1243719E-02  3.4756272E-02  5.5999990E-02  1.1102821E-02  1.7890228E-02 -2.0718252E-01
    c13     13   1.2374555E-03  1.9160656E-03  6.7861002E-04  6.1208330E-04  2.1679446E-04  4.5076235E-01
    c14     14   8.3476545E-24  8.3476545E-24  0.0000000E+00  2.6666415E-24  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.9617164E-02  4.6174073E-02  1.6556909E-02  1.4750215E-02  5.2894093E-03  4.4539118E-01
    n15     15  -2.3466381E-05  1.7315260E-05  4.0781641E-05  5.5313252E-06  1.3028446E-05 -3.7206342E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -7.0465184E-03  1.2817885E-01  1.3522537E-01  4.0946476E-02  4.3200232E-02 -2.3269551E-02
    o17     17   1.7495997E-04  2.2954603E-04  5.4586066E-05  7.3328020E-05  1.7438524E-05  6.2376025E-01
    o18     18  -9.1648366E-05  2.1260870E-04  3.0425706E-04  6.7917422E-05  9.7200518E-05 -1.5568739E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
